CHEMBL4502	CHEMBL2311128	1
CHEMBL2966	CHEMBL606664	1
CHEMBL2912	CHEMBL157949	1
CHEMBL2966	CHEMBL3143088	1
CHEMBL2966	CHEMBL284483	1
CHEMBL2966	CHEMBL433164	1
CHEMBL2242733	CHEMBL1160282	1
CHEMBL2966	CHEMBL37181	1
CHEMBL2966	CHEMBL17825	1
CHEMBL1910	CHEMBL340297	1
CHEMBL2966	CHEMBL3143087	1
CHEMBL1910	CHEMBL1555103	1
CHEMBL1910	CHEMBL115824	1
CHEMBL1910	CHEMBL93280	1
CHEMBL2966	CHEMBL1181730	1
CHEMBL2966	CHEMBL42063	1
CHEMBL202	CHEMBL396296	1
CHEMBL2966	CHEMBL65628	1
CHEMBL1910	CHEMBL93560	1
CHEMBL1910	CHEMBL436332	1
CHEMBL4502	CHEMBL2311129	1
CHEMBL2912	CHEMBL288742	1
CHEMBL2912	CHEMBL37079	1
CHEMBL2966	CHEMBL18838	1
CHEMBL2966	CHEMBL37183	1
CHEMBL2966	CHEMBL35724	1
CHEMBL2966	CHEMBL43261	1
CHEMBL1910	CHEMBL359803	1
CHEMBL2966	CHEMBL123910	1
CHEMBL2966	CHEMBL35777	1
CHEMBL2966	CHEMBL295417	1
CHEMBL2966	CHEMBL81390	1
CHEMBL2966	CHEMBL329644	1
CHEMBL2966	CHEMBL363042	1
CHEMBL2966	CHEMBL4205307	1
CHEMBL2966	CHEMBL1580	1
CHEMBL2966	CHEMBL2310914	1
CHEMBL1075051	CHEMBL76	1
CHEMBL2966	CHEMBL311182	1
CHEMBL2966	CHEMBL606665	1
CHEMBL2110	CHEMBL2367576	1
CHEMBL1910	CHEMBL332298	1
CHEMBL1910	CHEMBL1651379	1
CHEMBL2966	CHEMBL132135	1
CHEMBL1910	CHEMBL338076	1
CHEMBL2912	CHEMBL157743	1
CHEMBL1910	CHEMBL1651380	1
CHEMBL2912	CHEMBL346360	1
CHEMBL2966	CHEMBL4206867	1
CHEMBL2966	CHEMBL4211702	1
CHEMBL2966	CHEMBL4214511	1
CHEMBL1910	CHEMBL1651377	1
CHEMBL1910	CHEMBL604966	1
CHEMBL2966	CHEMBL335918	1
CHEMBL202	CHEMBL36	1
CHEMBL1910	CHEMBL92404	1
CHEMBL2966	CHEMBL290381	1
CHEMBL1910	CHEMBL333809	1
CHEMBL2912	CHEMBL160174	1
CHEMBL2997	CHEMBL36045	1
CHEMBL1910	CHEMBL328139	1
CHEMBL2912	CHEMBL346040	1
CHEMBL1910	CHEMBL125386	1
CHEMBL2110	CHEMBL604436	1
CHEMBL2966	CHEMBL332871	1
CHEMBL2966	CHEMBL127469	1
CHEMBL2966	CHEMBL18433	1
CHEMBL2966	CHEMBL334896	1
CHEMBL4502	CHEMBL3658873	1
CHEMBL2912	CHEMBL158136	1
CHEMBL2966	CHEMBL35357	1
CHEMBL1910	CHEMBL125038	1
CHEMBL1910	CHEMBL441738	1
CHEMBL4502	CHEMBL3665107	1
CHEMBL2912	CHEMBL157426	1
CHEMBL2912	CHEMBL280097	1
CHEMBL1910	CHEMBL124728	1
CHEMBL2966	CHEMBL290030	1
CHEMBL2966	CHEMBL193289	1
CHEMBL2912	CHEMBL350676	1
CHEMBL2912	CHEMBL289398	1
CHEMBL2966	CHEMBL43226	1
CHEMBL1910	CHEMBL334197	1
CHEMBL202	CHEMBL119	1
CHEMBL202	CHEMBL244883	1
CHEMBL2966	CHEMBL322906	1
CHEMBL2966	CHEMBL2368595	1
CHEMBL2966	CHEMBL18078	1
CHEMBL2966	CHEMBL4208733	1
CHEMBL2966	CHEMBL4211238	1
CHEMBL2966	CHEMBL4204605	1
CHEMBL2966	CHEMBL4210264	1
CHEMBL202	CHEMBL251906	1
CHEMBL4502	CHEMBL3658871	1
CHEMBL2966	CHEMBL4206350	1
CHEMBL2966	CHEMBL4218202	1
CHEMBL2966	CHEMBL4215142	1
CHEMBL2966	CHEMBL4207993	1
CHEMBL2966	CHEMBL4203469	1
CHEMBL4502	CHEMBL3658870	1
CHEMBL2966	CHEMBL4209345	1
CHEMBL2966	CHEMBL4218610	1
CHEMBL2966	CHEMBL4208941	1
CHEMBL2966	CHEMBL4214658	1
CHEMBL2966	CHEMBL4206823	1
CHEMBL202	CHEMBL7492	1
CHEMBL2363	CHEMBL54733	1
CHEMBL2363	CHEMBL190026	1
CHEMBL202	CHEMBL376180	1
CHEMBL202	CHEMBL431359	1
CHEMBL202	CHEMBL347088	1
CHEMBL2363	CHEMBL7403	1
CHEMBL202	CHEMBL325434	1
CHEMBL2363	CHEMBL23532	1
CHEMBL202	CHEMBL424170	1
CHEMBL202	CHEMBL170144	1
CHEMBL202	CHEMBL171765	1
CHEMBL202	CHEMBL359144	1
CHEMBL2363	CHEMBL137981	1
CHEMBL202	CHEMBL23867	1
CHEMBL2363	CHEMBL264373	1
CHEMBL2363	CHEMBL389051	1
CHEMBL202	CHEMBL283518	1
CHEMBL2363	CHEMBL79123	1
CHEMBL2363	CHEMBL55656	1
CHEMBL2363	CHEMBL32635	1
CHEMBL202	CHEMBL162312	1
CHEMBL2363	CHEMBL266761	1
CHEMBL202	CHEMBL25888	1
CHEMBL202	CHEMBL78104	1
CHEMBL202	CHEMBL305656	1
CHEMBL202	CHEMBL65620	1
CHEMBL202	CHEMBL343127	1
CHEMBL202	CHEMBL434097	1
CHEMBL202	CHEMBL343271	1
CHEMBL202	CHEMBL293263	1
CHEMBL2363	CHEMBL120994	1
CHEMBL2363	CHEMBL52836	1
CHEMBL202	CHEMBL170900	1
CHEMBL2363	CHEMBL6812	1
CHEMBL2363	CHEMBL120826	1
CHEMBL2363	CHEMBL118237	1
CHEMBL202	CHEMBL22623	1
CHEMBL202	CHEMBL121669	1
CHEMBL2910	CHEMBL324880	1
CHEMBL202	CHEMBL353161	1
CHEMBL2363	CHEMBL327066	1
CHEMBL2363	CHEMBL33038	1
CHEMBL2363	CHEMBL266875	1
CHEMBL1075051	CHEMBL3326813	1
CHEMBL2363	CHEMBL333791	1
CHEMBL1075051	CHEMBL1800938	1
CHEMBL202	CHEMBL278515	1
CHEMBL2363	CHEMBL170846	1
CHEMBL202	CHEMBL323565	1
CHEMBL202	CHEMBL334919	1
CHEMBL202	CHEMBL106628	1
CHEMBL202	CHEMBL440946	1
CHEMBL202	CHEMBL80066	1
CHEMBL202	CHEMBL4071461	1
CHEMBL2363	CHEMBL55928	1
CHEMBL2363	CHEMBL53165	1
CHEMBL2363	CHEMBL22924	1
CHEMBL202	CHEMBL18925	1
CHEMBL202	CHEMBL278345	1
CHEMBL202	CHEMBL18967	1
CHEMBL2363	CHEMBL23220	1
CHEMBL202	CHEMBL164845	1
CHEMBL2363	CHEMBL142741	1
CHEMBL2363	CHEMBL52777	1
CHEMBL2363	CHEMBL55727	1
CHEMBL2363	CHEMBL53974	1
CHEMBL2363	CHEMBL79407	1
CHEMBL2363	CHEMBL57222	1
CHEMBL2363	CHEMBL493717	1
CHEMBL2363	CHEMBL32113	1
CHEMBL202	CHEMBL75944	1
CHEMBL202	CHEMBL333769	1
CHEMBL2363	CHEMBL113816	1
CHEMBL4564	CHEMBL305177	1
CHEMBL2363	CHEMBL266638	1
